CWD_Barcod,Kill_Date,Township,Range,Range_Dir,Section,Quarter_Se,Deer_Sex,DTRSQ,X,Y
315772,11/24/2014,7,3,4,1,4,M,407030140,-90.07882215,43.10873898
315785,11/29/2014,10,3,4,4,2,M,410030420,-90.14749527,43.37644357
315787,11/29/2014,9,5,4,17,1,F,409051710,-89.92222851,43.26013655
315791,11/28/2014,7,4,4,19,3,F,407041930,-90.06886784,43.06523425
315802,11/22/2014,7,1,4,13,2,M,407011320,-90.32479809,43.08711969
31632,3/9/2003,7,6,4,16,2,M,407061620,-89.7942966,43.08597262
316558,11/24/2013,4,13,4,5,4,M,404130540,-88.97901356,42.83577663
316618,11/23/2013,3,11,4,26,1,F,403112610,-89.1554824,42.69772097
316675,11/30/2013,6,5,4,35,3,M,406053530,-89.87302491,42.94815952
31694,10/30/2003,8,6,4,21,3,M,408062130,-89.79380047,43.15135883
31730,11/3/2003,7,7,4,7,2,M,407070720,-89.7150114,43.10095383
31819,3/29/2003,7,6,4,10,4,F,407061040,-89.76463692,43.09337197
31881,10/31/2003,8,6,4,30,3,M,408063030,-89.83340842,43.13672986
31953,10/30/2003,7,6,4,13,2,M,407061320,-89.73508344,43.08628954
31981,10/30/2003,7,5,4,9,4,M,407050940,-89.90210766,43.09270138
320365,1/3/2015,9,3,4,23,2,M,409032320,-90.10842886,43.24624015
320367,1/5/2015,4,2,2,13,3,F,204021330,-90.56077551,42.8166468
320368,11/8/2014,8,3,4,33,1,M,408033310,-90.13798132,43.12955694
321990,9/22/2013,8,5,4,33,5,M,408053300,-89.90745691,43.12533548
321997,9/18/2014,9,4,4,19,2,M,409041920,-90.06862312,43.24604521
322014,11/21/2015,4,2,4,8,1,M,404020810,-90.27464413,42.83964563
322025,11/24/2015,4,5,4,24,4,M,404052440,-89.84333666,42.80296689
322029,11/24/2015,7,4,4,15,4,M,407041540,-90.00039101,43.07882562
322031,11/24/2015,7,1,4,3,2,M,407010320,-90.36451969,43.1154874
322033,11/23/2015,5,4,4,25,2,F,405042520,-89.97080917,42.88248396
322035,11/23/2015,5,4,4,25,2,M,405042520,-89.97080917,42.88248396
322041,11/24/2015,6,5,4,3,2,M,406050320,-89.89290892,43.02778954
322042,11/21/2015,7,4,4,2,2,M,407040220,-89.99068749,43.11461801
322046,11/24/2015,7,5,4,1,3,M,407050130,-89.85280126,43.10730738
322050,11/21/2015,7,3,4,36,1,M,407033610,-90.07807915,43.04362116
322052,11/21/2015,7,3,4,24,1,M,407032410,-90.07822496,43.07258592
322053,11/22/2015,6,5,4,20,3,M,406052030,-89.93240509,42.97692956
322062,11/21/2015,7,5,4,28,2,F,407052820,-89.91220677,43.05674057
322064,11/22/2015,6,5,4,3,4,F,406050340,-89.88306794,43.02046756
322075,11/21/2015,6,3,4,3,2,F,406030320,-90.12755378,43.02910044
322077,11/21/2015,6,2,4,17,3,M,406021730,-90.28582699,42.99308309
322080,11/21/2015,7,5,4,27,1,F,407052710,-89.88249046,43.05678532
322094,11/21/2015,7,5,4,31,1,M,407053110,-89.94192962,43.04222643
322103,11/21/2015,7,5,4,29,1,M,407052910,-89.92204677,43.05671485
322104,11/21/2015,7,5,4,26,1,M,407052610,-89.86256129,43.056633
322108,11/21/2015,6,4,4,11,2,M,406041120,-89.99058756,43.01302391
322115,11/22/2015,9,4,4,15,3,M,409041530,-90.00967165,43.25334721
322128,11/21/2015,9,2,4,13,6,M,409021300,-90.2024383,43.25670045
322129,11/21/2015,10,3,4,9,4,M,410030940,-90.13745623,43.35432185
322134,11/27/2016,7,4,4,2,1,M,407040210,-89.98091206,43.11451799
322135,11/18/2017,6,5,4,4,2,M,406050420,-89.91270726,43.02777093
322147,10/27/2015,7,4,4,7,3,M,407040730,-90.06906434,43.09407172
322156,10/8/2016,7,2,4,32,2,M,407023220,-90.28579536,43.04397313
322161,4/7/2017,10,4,4,36,1,M,410043610,-89.95994551,43.3040368
322163,10/28/2017,6,2,4,4,2,F,406020420,-90.265969,43.02943893
322165,2/14/2016,7,3,4,3,3,M,407030330,-90.12806058,43.10871605
322168,11/21/2015,10,3,4,4,2,M,410030420,-90.14749527,43.37644357
322170,11/21/2015,9,3,4,17,4,M,409031740,-90.15785356,43.25335702
322176,8/29/2015,11,3,4,30,2,M,411033020,-90.18708856,43.40543762
322177,8/26/2015,9,4,4,29,4,F,409042940,-90.03923938,43.22432543
322178,8/23/2015,9,4,4,34,3,M,409043430,-90.00956591,43.20979572
322179,8/25/2015,6,6,4,22,2,M,406062220,-89.77494447,42.98465404
322180,8/25/2015,4,13,4,26,2,F,404132620,-88.93116788,42.78357086
322183,8/3/2015,8,1,4,30,1,M,408013010,-90.41406184,43.14370841
322185,11/10/2015,8,1,4,16,3,F,408011630,-90.38409507,43.16540142
322186,10/10/2015,8,1,4,16,4,F,408011640,-90.37422603,43.16543399
322197,9/14/2015,7,7,4,9,4,M,407070940,-89.66547512,43.09357627
322229,11/2/2015,6,2,4,20,4,M,406022040,-90.27596149,42.97846806
322231,11/12/2017,6,8,4,30,1,M,406083010,-89.5880164,42.96945812
322238,11/1/2017,7,5,4,27,1,M,407052710,-89.88249046,43.05678532
322244,5/21/2017,7,7,4,9,3,M,407070930,-89.67525942,43.09366852
323230,10/25/2015,7,6,4,7,3,M,407060730,-89.83359186,43.09302222
323235,11/2/2015,7,5,4,3,3,M,407050330,-89.89232265,43.10715898
323245,11/11/2015,7,4,4,11,4,M,407041140,-89.9806518,43.09285446
323247,11/9/2015,9,7,4,31,4,F,409073140,-89.70470533,43.20952717
323256,11/21/2015,7,2,4,19,3,M,407021930,-90.30506044,43.06568675
323258,11/21/2015,6,2,4,1,4,M,406020140,-90.19658046,43.02224728
323261,11/21/2015,6,4,4,17,3,M,406041730,-90.04987214,42.9919702
323262,11/21/2015,6,2,4,10,2,M,406021020,-90.24634682,43.01460826
323264,11/21/2015,7,2,4,26,4,M,407022640,-90.2164005,43.05144892
323273,11/21/2015,7,2,4,10,3,M,407021030,-90.24572491,43.09456194
323278,11/21/2015,6,2,4,14,4,M,406021440,-90.21654417,42.9925521
323283,11/2/2015,4,3,4,13,4,F,404031340,-90.07814734,42.81749208
323287,11/22/2015,7,3,4,10,2,M,407031020,-90.12796298,43.10147773
323302,11/9/2015,8,3,4,32,3,F,408033230,-90.16744665,43.12253388
323317,11/22/2015,4,9,4,11,1,M,404091110,-89.39400616,42.83950152
323324,11/21/2015,10,2,4,25,1,M,410022510,-90.19699383,43.31848718
323335,11/21/2015,9,4,4,22,2,M,409042220,-90.00966871,43.2460885
323337,10/21/2015,9,3,4,12,4,M,409031240,-90.07873555,43.26762637
323345,11/2/2015,10,2,4,28,4,M,410022840,-90.25674334,43.31114699
323393,10/12/2015,8,3,4,27,3,M,408032730,-90.12822208,43.13672608
323400,11/23/2015,8,3,4,33,1,M,408033310,-90.13798132,43.12955694
323415,11/21/2015,5,8,4,18,3,M,405081830,-89.59760984,42.90458974
323441,11/9/2015,8,3,4,33,1,M,408033310,-90.13798132,43.12955694
323445,11/9/2015,9,9,4,27,2,M,409092720,-89.416756,43.23195673
323446,11/8/2015,10,2,4,20,4,M,410022040,-90.27688714,43.32578975
323447,11/8/2015,7,7,4,30,2,M,407073020,-89.7155121,43.0574279
323449,11/8/2015,8,3,4,33,1,M,408033310,-90.13798132,43.12955694
323454,10/30/2015,9,5,4,19,3,M,409051930,-89.95083516,43.23860592
323552,11/6/2017,9,3,4,3,3,M,409030330,-90.1282268,43.28193001
323587,12/11/2015,6,18,4,1,2,F,406180120,-88.3197086,43.01358539
323623,11/22/2015,9,1,4,34,2,M,409013420,-90.36541602,43.21634788
323654,11/21/2015,10,1,4,14,4,M,410011440,-90.33531527,43.34085987
323693,11/21/2015,9,1,4,33,1,M,409013310,-90.37536279,43.21628641
323789,11/16/2016,6,2,4,26,1,F,406022610,-90.21648594,42.9708734
323794,11/21/2015,9,3,4,4,2,M,409030420,-90.14812701,43.28930141
323799,11/22/2015,7,4,4,36,2,M,407043620,-89.97079346,43.04233845
323801,10/25/2016,9,4,4,35,1,M,409043510,-89.98000019,43.21696564
323814,11/21/2015,8,1,4,20,3,M,408012030,-90.40403801,43.15096147
323820,11/21/2015,9,4,4,28,1,F,409042810,-90.01946231,43.23156006
323823,11/21/2015,9,4,4,29,2,F,409042920,-90.04896704,43.23150998
323884,11/28/2015,9,5,4,6,2,F,409050620,-89.95104475,43.28944746
323910,10/24/2016,3,13,4,6,1,M,403130610,-88.9993796,42.75565612
323924,11/2/2015,7,7,4,21,1,M,407072110,-89.66574736,43.07174625
323940,9/22/2018,7,1,2,9,3,M,207010930,-90.50365067,43.09293749
323956,9/25/2015,8,1,4,21,4,F,408012140,-90.37420783,43.15103415
323970,11/7/2015,7,7,4,16,1,M,407071610,-89.66553914,43.08631788
323976,10/29/2015,7,6,4,4,2,M,407060420,-89.7941606,43.1150113
323979,11/5/2015,8,5,4,34,1,F,408053410,-89.88268068,43.12908102
323983,10/30/2015,7,5,4,1,4,M,407050140,-89.84304284,43.1074541
323986,11/2/2015,8,6,4,24,4,M,408062440,-89.72441775,43.15161385
323987,10/29/2015,7,6,4,36,1,M,407063610,-89.72546504,43.04280958
323993,10/18/2015,8,4,4,26,3,F,408042630,-89.99057958,43.1362132
323999,11/23/2016,10,2,4,10,3,M,410021030,-90.2468822,43.35445739
324006,11/21/2015,9,4,4,19,2,M,409041920,-90.06862312,43.24604521
324247,11/14/2015,19,5,4,14,1,M,419051410,-89.86347431,44.12266788
324265,11/24/2015,10,2,4,32,2,M,410023220,-90.28647417,43.30401587
324293,11/23/2015,11,1,4,20,1,M,411012010,-90.39475346,43.41971217
324359,11/21/2015,10,1,4,31,1,M,410013110,-90.41492277,43.30353853
324367,11/21/2015,9,1,2,25,2,M,209012520,-90.44444228,43.23047362
324423,11/7/2015,11,3,2,36,4,M,211033640,-90.67361687,43.38314026
324459,10/24/2015,7,3,4,26,1,M,407032610,-90.09795995,43.05814256
324462,10/11/2015,9,3,4,17,4,F,409031740,-90.15785356,43.25335702
324463,11/14/2015,8,2,4,9,3,M,408020930,-90.26659012,43.18043136
324466,10/11/2015,5,2,4,5,3,M,405020530,-90.28562753,42.93413244
324468,10/11/2015,6,3,4,19,2,F,406031920,-90.18740666,42.98573473
324475,10/10/2015,6,4,4,7,3,F,406040730,-90.06904693,43.00684633
324483,11/10/2015,8,3,4,32,3,M,408033230,-90.16744665,43.12253388
324484,11/10/2015,6,2,4,2,4,M,406020240,-90.21640617,43.02199582
324485,11/9/2015,7,3,4,7,4,M,407030740,-90.17710232,43.09465409
324487,9/14/2015,7,3,4,23,1,M,407032310,-90.09811595,43.07264754
324489,11/8/2015,8,4,4,16,1,M,408041610,-90.02011904,43.17250621
324491,11/7/2015,7,4,4,32,3,M,407043230,-90.04981156,43.03609815
324493,11/8/2015,7,3,4,23,1,M,407032310,-90.09811595,43.07264754
324496,10/29/2015,6,2,4,12,3,M,406021230,-90.20649054,43.00719826
324497,11/6/2015,6,3,4,25,3,M,406032530,-90.08820517,42.9633738
324499,11/2/2015,7,3,4,1,4,M,407030140,-90.07882215,43.10873898
324504,11/1/2015,8,2,4,22,4,M,408022240,-90.23664382,43.15148049
324508,11/10/2015,6,4,4,34,2,M,406043420,-90.01034832,42.95525521
324512,2/11/2017,4,14,4,6,4,F,404140640,-88.88131221,42.83375602
324519,9/21/2017,8,5,4,33,1,M,408053310,-89.90247536,43.12896442
324520,9/16/2017,6,5,4,35,3,M,406053530,-89.87302491,42.94815952
324522,9/16/2017,8,5,4,33,1,F,408053310,-89.90247536,43.12896442
324535,12/29/2016,7,4,4,5,2,M,407040520,-90.0496953,43.11519885
324536,1/8/2017,6,3,4,16,8,M,406031600,-90.14291748,42.99636846
324546,1/1/2017,6,2,4,10,4,F,406021040,-90.23641608,43.00728699
324547,2/2/2017,10,7,4,12,4,F,410071240,-89.60555463,43.35491945
324548,1/28/2017,7,4,4,34,3,F,407043430,-90.01014358,43.0353213
324550,1/30/2017,4,9,4,2,7,F,404090200,-89.39890669,42.84964198
324551,1/19/2017,9,4,4,9,2,M,409040920,-90.02925285,43.27504257
324552,1/19/2017,10,4,4,33,2,M,410043320,-90.0292722,43.30397889
324555,10/29/2017,7,3,4,9,2,M,407030920,-90.14761517,43.10175816
324556,10/29/2017,8,4,4,35,2,F,408043520,-89.99061767,43.12896501
324561,10/29/2017,8,7,4,34,1,M,408073410,-89.64532619,43.12966191
324570,4/2/2017,4,7,4,10,2,F,404071020,-89.65703451,42.84007158
324573,3/15/2017,7,6,4,23,2,F,407062320,-89.75492506,43.07169696
324575,2/21/2017,4,5,4,7,2,M,404050720,-89.95097912,42.83882854
324577,2/14/2017,8,4,4,18,4,M,408041840,-90.05918431,43.16428921
324579,10/17/2017,10,5,4,22,3,F,410052230,-89.89224431,43.32591104
324581,9/11/2017,7,8,4,24,1,F,407082410,-89.48761543,43.07158002
324587,11/19/2017,4,5,4,7,3,F,404050730,-89.95110092,42.83162131
324589,11/20/2017,9,4,4,15,3,M,409041530,-90.00967165,43.25334721
324602,11/19/2017,7,6,4,27,3,M,407062730,-89.77490684,43.0499195
324605,11/22/2017,7,6,4,7,1,M,407060710,-89.82399479,43.10033757
324618,10/19/2017,5,6,4,7,1,F,405060710,-89.82414791,42.92667675
324621,10/8/2017,8,3,4,26,2,F,408032620,-90.10851291,43.1437292
324628,9/25/2017,10,5,4,31,4,M,410053140,-89.94202429,43.29688016
324629,9/22/2017,6,2,2,1,8,M,206020100,-90.55691672,43.02430555
324631,9/21/2017,12,6,4,35,1,F,412063510,-89.74383066,43.47830571
324632,9/21/2017,7,6,4,21,4,M,407062140,-89.78468048,43.06425801
324634,9/6/2017,6,2,2,12,3,F,206021230,-90.56156955,43.00632971
324654,11/25/2016,7,3,4,13,4,M,407031340,-90.07833218,43.07980656
324765,12/30/2017,11,2,4,25,2,F,411022520,-90.20702831,43.40549863
324767,12/31/2017,7,3,4,14,4,F,407031440,-90.09822813,43.07989319
324768,12/31/2017,7,3,4,14,4,F,407031440,-90.09822813,43.07989319
324769,11/20/2017,8,3,4,26,3,F,408032630,-90.10850581,43.13649043
324781,11/24/2017,8,2,4,34,1,M,408023410,-90.23618016,43.12984306
324785,11/24/2017,7,5,4,11,4,M,407051140,-89.86256214,43.09274283
324788,11/25/2017,8,4,4,3,4,M,408040340,-89.99993062,43.19416846
324794,11/25/2017,9,4,4,25,5,F,409042500,-89.96505816,43.22776771
324795,11/22/2017,9,4,4,29,1,F,409042910,-90.03914524,43.23160733
324818,11/20/2017,10,2,4,32,1,M,410023210,-90.27665724,43.30396745
324824,11/18/2017,9,4,4,17,3,F,409041730,-90.0486893,43.25335457
324854,11/25/2017,7,2,4,32,2,F,407023220,-90.28579536,43.04397313
324862,11/26/2017,8,2,4,34,4,F,408023440,-90.23608459,43.12259815
324863,11/26/2017,8,1,4,24,1,F,408012410,-90.31533975,43.15892057
324884,12/7/2017,7,1,4,2,3,F,407010230,-90.34468035,43.10877185
324888,11/25/2017,7,1,2,11,1,M,207011110,-90.45446605,43.1003642
324928,12/6/2017,10,2,4,29,9,M,410022900,-90.28170071,43.31495851
324951,12/9/2017,7,3,4,1,4,F,407030140,-90.07882215,43.10873898
324952,12/29/2017,7,3,4,1,4,F,407030140,-90.07882215,43.10873898
324973,11/18/2017,6,2,4,4,2,F,406020420,-90.265969,43.02943893
324993,11/26/2016,6,2,4,4,2,M,406020420,-90.265969,43.02943893
324994,11/23/2016,7,2,4,32,2,F,407023220,-90.28579536,43.04397313
324995,2/17/2016,6,3,4,19,1,F,406031910,-90.17781722,42.98571016
324996,1/23/2016,9,5,4,6,2,F,409050620,-89.95104475,43.28944746
324998,11/14/2017,6,2,4,4,2,M,406020420,-90.265969,43.02943893
324999,10/16/2017,6,2,4,4,2,F,406020420,-90.265969,43.02943893
325146,11/20/2016,18,5,4,11,2,M,418051120,-89.87294098,44.05015833
325212,12/11/2015,8,4,4,33,1,M,408043310,-90.0200847,43.12914451
325213,12/10/2015,4,7,4,33,3,M,404073330,-89.67718612,42.77417456
325214,12/6/2015,9,7,4,14,1,F,409071410,-89.62529297,43.26018531
325266,11/24/2015,6,2,4,27,1,M,406022710,-90.23623814,42.97103852
325272,11/24/2015,8,3,4,26,2,F,408032620,-90.10851291,43.1437292
325275,11/21/2015,8,3,4,26,2,F,408032620,-90.10851291,43.1437292
325277,11/25/2015,7,4,4,4,4,M,407040440,-90.02009588,43.1080581
325278,11/22/2015,8,2,4,7,1,M,408020710,-90.29622939,43.18773893
325279,11/25/2015,7,3,4,23,1,M,407032310,-90.09811595,43.07264754
325289,11/27/2015,8,2,4,9,3,F,408020930,-90.26659012,43.18043136
325296,11/28/2015,8,3,4,27,4,M,408032740,-90.1183976,43.13656789
325304,11/28/2015,7,3,4,26,1,M,407032610,-90.09795995,43.05814256
325308,11/12/2016,5,3,4,12,3,M,405031230,-90.08838988,42.91955038
325309,11/11/2016,8,5,4,30,3,M,408053030,-89.95134783,43.13607753
325310,11/12/2016,5,3,4,24,1,M,405032410,-90.07840033,42.89763359
325325,11/6/2016,7,4,4,21,3,M,407042130,-90.03002443,43.06489424
325332,11/6/2016,8,3,4,32,3,M,408033230,-90.16744665,43.12253388
325335,11/25/2015,7,3,4,27,1,M,407032710,-90.1177397,43.05821507
325342,11/28/2015,7,2,4,34,6,M,407023400,-90.24127864,43.04054056
325344,11/6/2016,6,2,4,24,2,M,406022420,-90.20677022,42.9853463
325346,11/28/2015,7,3,4,23,3,M,407032330,-90.10791173,43.06540984
325348,11/21/2015,8,3,4,32,2,M,408033220,-90.1675635,43.12964181
325354,11/21/2015,7,4,4,33,2,M,407043320,-90.03006531,43.04308226
325356,11/22/2015,7,4,4,21,3,M,407042130,-90.03002443,43.06489424
325360,11/21/2015,7,2,4,3,7,M,407020300,-90.24086704,43.11221076
325369,11/22/2015,6,1,4,12,1,M,406011210,-90.31489857,43.01486256
325372,11/22/2015,8,4,4,3,4,M,408040340,-89.99993062,43.19416846
325376,11/21/2015,6,4,4,8,2,M,406040820,-90.05005713,43.01359723
325378,11/21/2015,8,4,4,33,4,M,408043340,-90.02008001,43.12198637
325379,11/22/2015,7,3,4,17,3,M,407031730,-90.16727278,43.08029594
325383,11/29/2015,6,2,4,27,1,M,406022710,-90.23623814,42.97103852
325384,11/21/2015,8,3,4,26,2,F,408032620,-90.10851291,43.1437292
325398,11/21/2015,7,3,4,34,2,M,407033420,-90.12760633,43.04377086
325419,11/21/2015,7,3,4,19,4,M,407031940,-90.17718049,43.06592157
325422,11/21/2015,7,4,4,11,1,M,407041110,-89.9807432,43.10010146
325426,11/21/2015,7,5,4,14,4,F,407051440,-89.86256022,43.07823834
325428,11/23/2015,5,6,4,21,3,F,405062130,-89.7943418,42.88992304
325435,11/23/2015,5,5,4,2,2,M,405050220,-89.87303129,42.94098165
325441,11/22/2015,7,2,4,25,2,M,407022520,-90.20649162,43.05863724
325445,11/23/2015,6,5,4,4,3,F,406050430,-89.91279006,43.02042597
325450,11/22/2015,5,5,4,25,1,M,405052510,-89.84298466,42.88287318
325453,11/22/2015,7,5,4,17,3,F,407051730,-89.93161059,43.07823456
325465,11/21/2015,7,1,4,6,1,M,407010610,-90.41408975,43.11489765
325467,11/23/2015,7,5,4,8,2,M,407050820,-89.93171259,43.09979831
325468,11/22/2015,7,6,4,29,3,M,407062930,-89.81412139,43.049798
325471,11/21/2015,6,5,4,7,3,M,406050730,-89.95172182,43.00587314
325474,11/22/2015,6,3,4,1,3,M,406030130,-90.08796034,43.02186374
325489,11/18/2017,7,4,4,32,1,M,407043210,-90.03996771,43.04325381
325491,11/22/2015,7,4,4,34,1,M,407043410,-90.00031288,43.04259718
325499,11/22/2015,7,5,4,7,4,M,407050740,-89.94143958,43.09254332
325743,10/9/2016,7,6,4,24,3,F,407062430,-89.73519197,43.06462735
325750,11/28/2015,8,5,4,3,4,F,408050340,-89.88290287,43.1944312
325752,1/6/2016,8,7,4,31,3,M,408073130,-89.71472956,43.12252598
325787,11/22/2017,9,3,4,10,2,M,409031020,-90.12824115,43.27471377
325790,11/25/2017,7,6,4,14,1,M,407061410,-89.7449942,43.08621219
325804,11/26/2017,7,6,4,9,2,M,407060920,-89.7942034,43.10041999
325814,2/5/2018,12,5,4,31,4,F,412053140,-89.94158162,43.47129898
325816,2/28/2018,11,9,4,17,4,F,411091740,-89.44818267,43.42802163
325821,11/7/2017,6,4,4,17,4,M,406041740,-90.04001784,42.99189483
325827,11/25/2017,9,4,4,35,2,M,409043520,-89.98988633,43.21697575
325830,11/25/2017,7,6,4,11,3,M,407061130,-89.75475276,43.09342558
325842,12/10/2017,7,6,4,36,1,F,407063610,-89.72546504,43.04280958
325853,9/25/2018,8,3,4,18,2,F,408031820,-90.18784197,43.17309074
325856,9/3/2018,6,1,2,5,3,M,206010530,-90.52260932,43.0206297
325857,9/2/2018,8,5,4,17,4,M,408051740,-89.92242628,43.16524882
325858,8/13/2018,8,3,4,10,3,F,408031030,-90.12835647,43.17955712
325909,10/24/2016,11,2,4,25,2,M,411022520,-90.20702831,43.40549863
325918,1/5/2016,9,2,4,5,3,F,409020530,-90.28637746,43.28220699
325919,11/18/2015,11,1,4,36,3,M,411013630,-90.32527946,43.38363657
325978,3/1/2017,10,2,4,7,3,F,410020730,-90.30601501,43.35465007
325998,11/22/2015,7,5,4,9,2,M,407050920,-89.91199136,43.09987134
326037,11/24/2015,9,4,4,35,1,M,409043510,-89.98000019,43.21696564
326041,11/21/2015,9,4,4,3,2,F,409040320,-90.00968683,43.28946403
326068,11/22/2015,10,2,4,6,3,F,410020630,-90.30597024,43.36899216
326073,11/22/2015,7,6,4,6,2,F,407060620,-89.83349467,43.11471125
326074,11/22/2015,7,3,4,9,2,M,407030920,-90.14761517,43.10175816
326075,11/22/2015,8,4,4,25,4,M,408042540,-89.96081867,43.13611398
326081,11/21/2015,8,3,4,32,4,M,408033240,-90.15757665,43.12250085
326082,11/22/2015,8,5,4,33,1,F,408053310,-89.90247536,43.12896442
326091,11/21/2015,8,2,4,28,1,M,408022810,-90.25622257,43.1443012
326107,11/21/2015,9,5,4,33,3,M,409053330,-89.91232854,43.20949067
326125,11/21/2015,8,5,4,34,4,M,408053440,-89.88266507,43.1218214
326134,11/21/2015,7,6,4,14,4,F,407061440,-89.74495631,43.07902253
326142,11/21/2015,7,6,4,24,2,M,407062420,-89.73511965,43.07185224
326146,11/21/2015,8,5,4,14,2,M,408051420,-89.87288386,43.17267873
326158,11/21/2015,10,4,4,33,1,M,410043310,-90.01949163,43.3039725
326170,3/12/2016,10,5,4,32,3,M,410053230,-89.93207027,43.29690723
326197,11/19/2016,10,1,4,27,2,F,410012720,-90.36543708,43.31913632
326222,11/25/2015,10,3,4,26,4,M,410032640,-90.09849249,43.31104306
326227,6/7/2016,4,6,4,22,2,F,404062220,-89.77411097,42.81020826
326228,5/7/2016,11,11,4,6,2,M,411110620,-89.24042245,43.45298484
326229,6/1/2016,7,3,4,3,3,F,407030330,-90.12806058,43.10871605
326231,5/20/2016,8,4,4,3,7,F,408040300,-90.00476653,43.19835524
326235,3/12/2016,9,4,4,32,3,F,409043230,-90.04897858,43.20981603
326249,2/12/2016,6,3,4,19,1,F,406031910,-90.17781722,42.98571016
326252,2/3/2016,7,7,4,17,4,F,407071740,-89.68539788,43.0792361
326259,1/14/2016,8,4,4,29,2,F,408042920,-90.04978527,43.14363979
326270,2/24/2016,7,6,4,23,2,M,407062320,-89.75492506,43.07169696
326292,11/7/2016,9,4,4,26,1,M,409042610,-89.9799532,43.23138143
326296,11/3/2016,5,5,4,14,2,M,405051420,-89.87285154,42.91194914
326298,11/14/2016,8,1,4,15,4,M,408011540,-90.35448295,43.16563049
326300,11/12/2016,9,3,4,3,1,M,409030310,-90.11836846,43.28937177
326304,11/8/2016,6,2,4,11,1,M,406021110,-90.21638448,43.01462955
326308,11/5/2016,7,6,4,16,4,M,407061640,-89.78457163,43.07874424
326332,11/19/2016,8,3,4,32,6,M,408033200,-90.16256628,43.12607435
326360,11/19/2016,8,3,4,18,7,M,408031800,-90.18285491,43.1693961
326374,11/7/2016,9,5,4,19,2,F,409051920,-89.95079554,43.24586125
326383,10/30/2016,9,3,4,3,2,M,409030320,-90.12819818,43.2893257
326413,11/6/2016,9,4,4,26,4,M,409042640,-89.97998476,43.22414488
326430,11/19/2016,8,1,4,21,2,F,408012120,-90.38406827,43.15819056
326437,9/24/2016,7,7,4,16,1,F,407071610,-89.66553914,43.08631788
326438,12/9/2016,8,1,4,21,4,F,408012140,-90.37420783,43.15103415
326451,11/5/2016,7,4,4,11,4,M,407041140,-89.9806518,43.09285446
326457,10/28/2016,8,4,4,33,2,M,408043320,-90.02995236,43.12917828
326461,10/29/2016,8,5,4,4,5,M,408050400,-89.90748365,43.19810238
326463,10/29/2016,7,4,4,15,1,M,407041510,-90.00037353,43.08602061
326469,10/29/2016,7,5,4,3,3,F,407050330,-89.89232265,43.10715898
326472,11/1/2016,8,1,4,16,7,M,408011600,-90.37918728,43.16904042
326481,11/9/2016,8,1,4,21,3,M,408012130,-90.38407663,43.15101601
326486,10/28/2016,9,4,4,26,2,M,409042620,-89.98985441,43.23137482
326488,11/3/2016,8,2,4,28,1,M,408022810,-90.25622257,43.1443012
326490,11/20/2016,9,3,4,17,4,M,409031740,-90.15785356,43.25335702
326498,11/2/2016,6,5,4,4,3,M,406050430,-89.91279006,43.02042597
326504,11/21/2016,5,5,4,12,4,F,405051240,-89.84321014,42.91910969
326515,11/7/2016,5,5,4,20,1,M,405052010,-89.92233936,42.89738743
326527,11/26/2016,6,2,4,22,4,F,406022240,-90.23626441,42.97831337
326538,11/25/2016,7,6,4,21,1,M,407062110,-89.78464098,43.07149138
326551,11/19/2016,7,6,4,7,2,M,407060720,-89.83356961,43.10028709
